x y z dist_scaled dist_frac flux_norm
-0.36450 0.21084 0.27458 0.50270 0.00000 0.935
-0.36502 0.21114 0.27497 0.50342 0.00181 0.902
-0.36554 0.21144 0.27537 0.50413 0.00362 0.940
-0.36606 0.21174 0.27576 0.50485 0.00543 1.050
-0.36658 0.21204 0.27615 0.50557 0.00724 0.926
-0.36710 0.21234 0.27654 0.50629 0.00906 1.027
-0.36762 0.21265 0.27693 0.50700 0.01087 0.913
-0.36814 0.21295 0.27733 0.50772 0.01268 0.999
-0.36866 0.21325 0.27772 0.50844 0.01449 0.942
-0.36918 0.21355 0.27811 0.50916 0.01630 0.991
-0.36970 0.21385 0.27850 0.50988 0.01811 1.030
-0.37022 0.21415 0.27889 0.51059 0.01992 0.984
-0.37074 0.21445 0.27929 0.51131 0.02174 1.094
-0.37126 0.21475 0.27968 0.51203 0.02355 1.019
-0.37178 0.21505 0.28007 0.51275 0.02536 1.041
-0.37230 0.21536 0.28046 0.51347 0.02717 0.935
-0.37282 0.21566 0.28086 0.51418 0.02898 0.963
-0.37334 0.21596 0.28125 0.51490 0.03080 0.969
-0.37387 0.21626 0.28164 0.51562 0.03261 1.020
-0.37439 0.21656 0.28203 0.51634 0.03442 0.933
-0.37491 0.21686 0.28242 0.51706 0.03623 1.052
-0.37543 0.21716 0.28282 0.51778 0.03804 1.018
-0.37595 0.21746 0.28321 0.51849 0.03986 0.936
-0.37647 0.21777 0.28360 0.51921 0.04167 0.919
-0.37699 0.21807 0.28399 0.51993 0.04348 0.993
-0.37751 0.21837 0.28439 0.52065 0.04529 0.963
-0.37803 0.21867 0.28478 0.52137 0.04711 0.812
-0.37855 0.21897 0.28517 0.52209 0.04892 0.946
-0.37907 0.21927 0.28556 0.52280 0.05073 0.937
-0.37959 0.21957 0.28596 0.52352 0.05254 0.946
-0.38012 0.21987 0.28635 0.52424 0.05436 0.814
-0.38064 0.22018 0.28674 0.52496 0.05617 1.081
-0.38116 0.22048 0.28713 0.52568 0.05798 0.980
-0.38168 0.22078 0.28753 0.52640 0.05980 1.108
-0.38220 0.22108 0.28792 0.52711 0.06161 0.870
-0.38272 0.22138 0.28831 0.52783 0.06342 0.911
-0.38324 0.22168 0.28870 0.52855 0.06524 1.150
-0.38376 0.22198 0.28910 0.52927 0.06705 1.000
-0.38428 0.22229 0.28949 0.52999 0.06886 0.951
-0.38480 0.22259 0.28988 0.53071 0.07068 0.988
-0.38533 0.22289 0.29027 0.53143 0.07249 0.946
-0.38585 0.22319 0.29067 0.53214 0.07430 1.143
-0.38637 0.22349 0.29106 0.53286 0.07612 1.077
-0.38689 0.22379 0.29145 0.53358 0.07793 0.917
-0.38741 0.22409 0.29184 0.53430 0.07974 1.038
-0.38793 0.22440 0.29224 0.53502 0.08156 1.045
-0.38845 0.22470 0.29263 0.53574 0.08337 0.942
-0.38897 0.22500 0.29302 0.53646 0.08518 1.018
-0.38950 0.22530 0.29341 0.53718 0.08700 1.133
-0.39002 0.22560 0.29381 0.53790 0.08881 0.995
-0.39054 0.22590 0.29420 0.53861 0.09063 0.974
-0.39106 0.22620 0.29459 0.53933 0.09244 0.998
-0.39158 0.22651 0.29499 0.54005 0.09426 0.881
-0.39210 0.22681 0.29538 0.54077 0.09607 1.080
-0.39262 0.22711 0.29577 0.54149 0.09788 0.983
-0.39314 0.22741 0.29616 0.54221 0.09970 0.963
-0.39367 0.22771 0.29656 0.54293 0.10151 1.021
